,title,company,location,indeed_url,page_number,app_type,app_text,company_url,rank_on_page,description,stats.gender,stats.pronoun,stats.female,stats.veteran,stats.race,stats.nonbinary,stats.non-binary,stats.cisgender,stats.transgender,stats.diversity
0,Multiplayer Software Engineer,Undead Labs,"Seattle, WA",http://indeed.com//rc/clk?jk=b2963b5033e6e80b&fccid=89b5ed8b33827c66&vjs=3,4,apply now,"multiplayer software engineer	undead labs	-	seattle, wa	* these fields are required	first name *	last name *	email *	phone number *	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	, and you agree to receive similar jobs via email. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	below you will see questions from the employer that are part of this application.	address *	city *	state/province *	below you will see questions from the employer that are part of this application.	postal/zip *	country *	united states	canada	australia	afghanistan	albania	algeria	american samoa	andorra	anguilla	angola	antarctica	antigua and barbuda	argentina	armenia	aruba	austria	azerbaijan	bahamas	bahrain	bangladesh	barbados	belgium	belize	benin	bermuda	bhutan	bolivia	bosnia and herzegovina	botswana	bouvet island	brazil	british indian ocean territory	brunei darussalam	bulgaria	burkina faso	burundi	cambodia	cameroon	cape verde	cayman islands	central african republic	chad	chile	china	christmas island	cocos (keeling islands)	colombia	comoros	congo	cook islands	costa rica	cote d'ivoire (ivory coast)	croatia (hrvatska)	cuba	cyprus	czech republic	denmark	djibouti	dominica	dominican republic	east timor	egypt	el salvador	ecuador	equatorial guinea	eritrea	estonia	ethiopia	falkland islands (malvinas)	faroe islands	fiji	finland	france	france, metropolitan	french guiana	french polynesia	french southern territories	french west indies	gabon	gambia	georgia	germany	ghana	gibraltar	greece	greenland	grenada	guadeloupe	guam	guatemala	guinea	guinea-bissau	guyana	haiti	heard and mcdonald islands	honduras	hong kong	hungary	iceland	india	indonesia	iran	iraq	ireland	israel	italy	jamaica	japan	jordan	kazakhstan	kenya	kiribati	korea (north)	korea (south)	kuwait	kyrgyzstan	laos	latvia	lebanon	lesotho	liberia	libya	liechtenstein	lithuania	luxembourg	macao	macedonia	madagascar	malawi	malaysia	maldives	mali	malta	marshall islands	martinique	mauritania	mauritius	mayotte	mexico	micronesia	moldova	monaco	mongolia	montenegro	montserrat	morocco	mozambique	namibia	nauru	nepal	netherlands	netherlands antilles	new caledonia	new zealand	nicaragua	niger	nigeria	niue	norfolk island	northern mariana islands	norway	oman	pakistan	palau	panama	papua new guinea	paraguay	peru	philippines	pitcairn	poland	portugal	puerto rico	qatar	rwanda	reunion	romania	russian federation	samoa	san marino	sao tome and principe	saudi arabia	senegal	serbia	seychelles	sierra leone	singapore	slovakia	slovenia	solomon islands	south africa	spain	sri lanka	st. helena	saint kitts and nevis	saint lucia	st. pierre and miquelon	saint vincent and the grenadines	sudan	suriname	svalbard	swaziland	sweden	switzerland	syria	taiwan	tajikistan	tanzania	thailand	togo	tokelau	tonga	trinidad and tobago	tunisia	turkey	turkmenistan	turks and caicos islands	tuvalu	uganda	ukraine	united arab emirates	united kingdom	us minor outlying islands	uruguay	uzbekistan	vanuatu	vatican city state	venezuela	viet nam	virgin islands (british)	virgin islands, u.s.	wallis and futuna islands	western sahara	yemen	yugoslavia	zaire	zambia	åland islands	saint barthélemy	bonaire, sint eustatius and saba	belarus	congo, the democratic republic of the	curaçao	guernsey	south georgia and the south sandwich islands	isle of man	jersey	myanmar	palestinian territories	somalia	south sudan	sint maarten (dutch part)	zimbabwe	kosovo	linkedin url	below you will see questions from the employer that are part of this application.	website, blog or portfolio	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?jk=b2963b5033e6e80b&from=serp&vjs=3,8,,0,0,0,0,0,0,0,0,0,0
0,Full-stack Software Engineer (Seattle),Canotic,"Seattle, WA",http://indeed.com//rc/clk?jk=2baa42df7d86f69a&fccid=b529e59112eb0232&vjs=3,4,apply now,"full-stack software engineer (seattle)	canotic	-	seattle, wa	* these fields are required	first name *	last name *	email *	phone number *	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	, and you agree to receive similar jobs via email. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	below you will see questions from the employer that are part of this application.	desired pay	address *	city *	below you will see questions from the employer that are part of this application.	state/province *	postal/zip *	country *	united states	canada	australia	afghanistan	albania	algeria	american samoa	andorra	anguilla	angola	antarctica	antigua and barbuda	argentina	armenia	aruba	austria	azerbaijan	bahamas	bahrain	bangladesh	barbados	belgium	belize	benin	bermuda	bhutan	bolivia	bosnia and herzegovina	botswana	bouvet island	brazil	british indian ocean territory	brunei darussalam	bulgaria	burkina faso	burundi	cambodia	cameroon	cape verde	cayman islands	central african republic	chad	chile	china	christmas island	cocos (keeling islands)	colombia	comoros	congo	cook islands	costa rica	cote d'ivoire (ivory coast)	croatia (hrvatska)	cuba	cyprus	czech republic	denmark	djibouti	dominica	dominican republic	east timor	egypt	el salvador	ecuador	equatorial guinea	eritrea	estonia	ethiopia	falkland islands (malvinas)	faroe islands	fiji	finland	france	france, metropolitan	french guiana	french polynesia	french southern territories	french west indies	gabon	gambia	georgia	germany	ghana	gibraltar	greece	greenland	grenada	guadeloupe	guam	guatemala	guinea	guinea-bissau	guyana	haiti	heard and mcdonald islands	honduras	hong kong	hungary	iceland	india	indonesia	iran	iraq	ireland	israel	italy	jamaica	japan	jordan	kazakhstan	kenya	kiribati	korea (north)	korea (south)	kuwait	kyrgyzstan	laos	latvia	lebanon	lesotho	liberia	libya	liechtenstein	lithuania	luxembourg	macao	macedonia	madagascar	malawi	malaysia	maldives	mali	malta	marshall islands	martinique	mauritania	mauritius	mayotte	mexico	micronesia	moldova	monaco	mongolia	montenegro	montserrat	morocco	mozambique	namibia	nauru	nepal	netherlands	netherlands antilles	new caledonia	new zealand	nicaragua	niger	nigeria	niue	norfolk island	northern mariana islands	norway	oman	pakistan	palau	panama	papua new guinea	paraguay	peru	philippines	pitcairn	poland	portugal	puerto rico	qatar	rwanda	reunion	romania	russian federation	samoa	san marino	sao tome and principe	saudi arabia	senegal	serbia	seychelles	sierra leone	singapore	slovakia	slovenia	solomon islands	south africa	spain	sri lanka	st. helena	saint kitts and nevis	saint lucia	st. pierre and miquelon	saint vincent and the grenadines	sudan	suriname	svalbard	swaziland	sweden	switzerland	syria	taiwan	tajikistan	tanzania	thailand	togo	tokelau	tonga	trinidad and tobago	tunisia	turkey	turkmenistan	turks and caicos islands	tuvalu	uganda	ukraine	united arab emirates	united kingdom	us minor outlying islands	uruguay	uzbekistan	vanuatu	vatican city state	venezuela	viet nam	virgin islands (british)	virgin islands, u.s.	wallis and futuna islands	western sahara	yemen	yugoslavia	zaire	zambia	åland islands	saint barthélemy	bonaire, sint eustatius and saba	belarus	congo, the democratic republic of the	curaçao	guernsey	south georgia and the south sandwich islands	isle of man	jersey	myanmar	palestinian territories	somalia	south sudan	sint maarten (dutch part)	zimbabwe	kosovo	below you will see questions from the employer that are part of this application.	linkedin url	date available	website, blog or portfolio	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?jk=2baa42df7d86f69a&from=serp&vjs=3,9,,0,0,0,0,0,0,0,0,0,0
0,"Front End Software Engineer, 3D Homes",Zillow Group,"Seattle, WA",http://indeed.com//rc/clk?jk=07d9ebe19f1a2b21&fccid=913e1b259c8d65e2&vjs=3,4,unknown,cannot parse,"http://careers.zillowgroup.com/ShowJob/Id/442719/Front%20End%20Software%20Engineer,%203D%20Homes",10,,0,0,0,0,0,0,0,0,0,0
0,Back-end Engineer,Rational Interaction,"Redmond, WA",http://indeed.com//company/Rational-Interaction/jobs/Back-End-Engineer-5336b7102f953323?fccid=007da1d208d507a6&vjs=3,4,apply now,"back-end engineer	rational interaction	-	redmond, wa	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	attach additional documents	attach additional documents	attach additional documents	attach additional documents	attach additional documents	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	, and you agree to receive similar jobs via email. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	when are you available for an interview or phone screen? please list 2-3 dates and times or ranges of times.	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?cmp=Rational-Interaction&t=Back+End+Engineer&jk=5336b7102f953323&vjs=3,11,,0,0,0,0,0,0,0,0,0,0
0,"Senior Software Development Engineer, Zilllow Offers",Zillow,"Seattle, WA",http://indeed.com//rc/clk?jk=aa48e8da26aca0ea&fccid=913e1b259c8d65e2&vjs=3,4,unknown,cannot parse,"http://careers.zillowgroup.com/ShowJob/Id/442979/Senior%20Software%20Development%20Engineer,%20Zilllow%20Offers",12,,0,0,0,0,0,0,0,0,0,0
0,Software Engineer,Luum,"Seattle, WA",http://indeed.com//rc/clk?jk=95a51b20f77e6d92&fccid=2ca73aa98cd46a0b&vjs=3,4,lever,"luum - software engineer	software engineer	seattle, wa	engineering	full-time	submit your application	resume/cv	attach resume/cv	couldn't auto-read resume.	analyzing resume...	success!	file exceeds the maximum upload size of	100mb	. please try a smaller size.	full name	✱	email	✱	phone	current company	links	linkedin url	twitter url	github url	portfolio url	other website	software engineering experience	how many years of professional software engineering experience do you have?	select...	1 - 3 years	4 - 6 years	7+ years	additional information	submit application	luum home page	jobs powered by",https://jobs.lever.co/luum/7a86854d-1f13-4e26-becb-739fe5cd37de,13,,0,0,0,0,0,0,0,0,0,0
0,Software Engineer III - eComm,Sam's Club,"Seattle, WA",http://indeed.com//rc/clk?jk=5e008371ae8eb91b&fccid=f3e9855b5ce57ebe&vjs=3,4,workday,cannot parse,https://click.appcast.io/track/3ykx1za-org?cs=5c,14,,0,0,0,0,0,0,0,0,0,0
0,Software Engineer,Intrinsic,"Bellevue, WA",http://indeed.com//company/Intrinsic/jobs/Software-Engineer-0abf2a27eaf22bfb?fccid=f2e8d8313e6cddfa&vjs=3,4,apply now,"software engineer	intrinsic	-	bellevue, wa	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	attach additional documents	attach additional documents	attach additional documents	attach additional documents	attach additional documents	add cover letter	how many years of relevant experience do you have? *	what is the highest level of education you have completed? *	none	high school or equivalent	associate	bachelor's	master's	doctorate	are you able to work in bellevue, wa? *	yes	no	are you willing to undergo a background check, in accordance with local law/regulations? *	yes	no	please describe in 1-2 sentences. how is your previous experience relevant to this role?  why are you a good fit for this job?	do you have an active security clearance? *	no	confidential	secret	top secret	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel",https://www.indeed.com/viewjob?cmp=Intrinsic&t=Software+Engineer&jk=0abf2a27eaf22bfb&vjs=3,15,,0,0,0,0,0,0,0,0,0,0
0,Software Engineer ll,Microsoft,"Redmond, WA",http://indeed.com//rc/clk?jk=6f079609c766f2a2&fccid=734cb5a01ee60f80&vjs=3,4,unknown,cannot parse,https://careers.microsoft.com/us/en/job/829539/Software-Engineer-ll?jobsource=indeed&utm_source=indeed&utm_medium=indeed&utm_campaign=indeed-feed,16,,0,0,0,0,0,0,0,0,0,0
0,"Engineer, Software - Android, IoT",T-Mobile,"Bellevue, WA",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0ATG-QT561I1pyQl8KLzosRSCrGy2Eh3y1IGbA_ZnmzuqzwluQxzDWgN4CToG8SNGDkkN_fIg8ud8wefA-dHdZK2lFjSNK0ieDeJLseRUkPLdfxTROebnhCIaDUShlK4cd5kb8y4AlT5qBE2ygrmluFnEdpgq0UXSfDbn4VOqXi7KT_2zR583tL-ehaiylJU5vKfs5tbH1M8NF1_VPOg6g34uYU-lJgH52DQuYk68xbnOoxfwbDQFN8jpNJEAnh7kx5g9U6sP2wzwLDSZyoyO7KIlxEqRuJDnPJxrMlxSyWGL4MlrOKI6uw6KAHYEa0hpBZ28XdKlRGRcJTTWLiNYo8h6cBvAe1olxvjhXsXo4HH5yIccyI27ctfAyBDv1K2q1ZnwhnX19aQYrE0EnkPvl9EkMrey2GSLD5Jjeb-02VNtVaz_WSC47xHrI3OkpxUEniIz6xQ-fH2fqk57Q8NnBkvZ22LW8eGaenyBgoNdwRtDwtzLcWjGYb1Yy6Ii2b9JOR0Q_QOoJmthGEOFZbHawcVjqsBSn-LBieYzvSTiQYJOr7E_k_k0bUIiYVAJbF2eCGZVevKIE_a07s4zvTA9avLEJb1UUKFUZ959ShEqP6TrrBiKIFiIJr8sx5VzD-hRw=&p=16&fvj=0&vjs=3,4,unknown,cannot parse,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&siteid=5149&partnerid=25779&areq=143480BR&codes=INT-Indeed#jobDetails=625462_5149,17,,0,0,0,0,0,0,0,0,0,0
0,Senior Software Developer - Front End,Tavour,"Seattle, WA",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0BoEy7vMKr1HNr0K_zUIxzwkP8QvRTryw8Z9eXIkpD7MwPuaxG6P_KdDrzj2ZeysLlDrLqf64td8VpSiYgFPiZpfQ49Tp2MXXnzipoFHJQ-WAy4f4D0Z_B8q4W67UBGf56av1oQnwLAmN-sBRvpLHexUw_WBdvSMQti9GycyqlSCxRAkkiyZKvWcJ6VNtYNWxYYCwjsiI6cLbWJLTf9XKm37fzeOVZdQMtKTBmkaPBJEVqVSGNyG4oumE5zLPnWeFlNZuf9tAK0BjkR68VdbfeFbCZRjJmCrdn0Ye2SC0ZvrodYLMSuCYAQJ1sAIOlqALQmWiAR_xRJ3qgc5jXviUitN8UmzNI8w0rv7pU7Fc8d2s2aMj7s_699qDrhy1-iZlSuwtr0yHIZZEC0ONRy7mrEjPWuh7WvhQA1BaDWZObyXe1tKgy0nVFZqkr3r6iYkdNXLBVRXlQXgKsxvIvVmDJsZfw0a4zRhdT1SgxZgSIw9XGkwThRq4xFveE-ss-HVJmv7CIJ6Bfz1RJsRuQv4fNWst4nlXRq03uk3mSMLxBkdX1VRkJGfQsM7B6Z6d-yMtrm6PwPqwnRXq798miSuMglSOAZHiLE3qP_1nJ3TGJcZbDXTpjzBdyk7WioL6uifSXCOUjRNUvH2LyGpORUE9NBL5SBLYoQgDdo4UgRtu6d9slhKebkDwcFz2jyQb5tF_NorbjoG40-InY7p1U0uOyLeilvaGQPv5MEX8Z--rAcfA==&p=17&fvj=0&vjs=3,4,apply now,"senior software developer - front end	tavour	-	seattle+wa	* these fields are required	name *	email *	phone number *	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	, and you agree to receive similar jobs via email. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	below you will see questions from the employer that are part of this application.	address	city	state	below you will see questions from the employer that are part of this application.	postal code	are you legally authorized to work in the us for any employer?*	yes	no	will you now or in the future require tavour to commence (""sponsor"") an immigration case in order to employ you (for example, h-1b or other employment-based immigration case)?*	yes	no	below you will see questions from the employer that are part of this application.	are you located in seattle, wa?*	yes	no	tell us a little bit about yourself!	desired salary:*	by pressing continue, you will see questions from the employer that are part of this application.	continue	cancel","https://www.indeed.com/viewjob?jk=3b70977d2bff8389&q=software+engineer&l=Seattle,+WA&from=web&advn=7506237029934949&adid=318886948&sjdu=TPdtqmrqK8yRbNk-XTROG5Q5QU26m-unkA1ShCuHeKTn8ovMZkSUeDadVy3lrvf-FJmS27kj8LA_nrwze86xRCDKicUtWUfEC5hBYz3eX3tL-B_1PgfO8rdllndqLkTqNiHW3NrlDegIYRUlz8j_FVdmWLYvyILYpAcIN25irhFCxXI3nItVZggUDyLmfg5bM38XVa7To1_-MFxZyoXtHgqf7HlL5DH5ODvalg0iHsXOE2CW_Ycciiz5FN7-bz07uIj4yp6boH1eFRf9YmF9qg&acatk=1e996ahpenhi5802&pub=4a1b367933fd867b19b072952f68dceb&vjs=3",18,,0,0,0,0,0,0,0,0,0,0
0,Software Developer,VW Automotive Cloud,"Redmond, WA",http://indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0DkmIOHyKHA_9gXAST2slQmbvni6U4MytgTyI6B08Hle3b2bhtQ6Xx7m5SCfvLCsw7mgtxiiX9P2XWNy4dB0SyE1gbMBbQ95W4gS-w_wv3CPmrOwOPnWNfngN6DMEMm61uIOFNfveEcJchibWYiU7nQff0_J0RIFFsfgVNhPI2lgDrowy-qNARvictBROhtdOY5A8npxqnxziimmDTV2OggU4giTfrt7vZrE1wvvtUXb7vHLiybaTa6RoqqY5Fqqjr_L5hsjPcUaRYOY-iq172bsXUGf-ymAveVyGWgkCAO0_xYgDkQi6oF54Ysyiv4JIj3AamtnkD5ydHolvfn5Rc5kR15_3ARmTGG4I03-3ggfECfHjr6ytrBdOJvjLFMo1hkvlqBDWUjoLhxOi9rnKjttHusZiQkbmavirr4eAA7s08W_WBFtzjsIDEUFgqXFLA=&p=18&fvj=0&vjs=3,4,unknown,cannot parse,https://vwautomotivecloud.gr8people.com/index.gp?method=cappportal.showJob&opportunityID=168&utm_medium=%22mcloud%2Djobads%22&utm_campaign=Software%20Developers&utm_content=Software%20Developer&utm_term=168,19,,0,0,0,0,0,0,0,0,0,0
0,"Software Engineer, Full Stack",SoopahGenius,"Seattle, WA",http://indeed.com//rc/clk?jk=ed87c7f064db3605&fccid=a274c4435c633ffa&vjs=3,5,apply now,"software engineer, full stack	soopahgenius	-	seattle, wa	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	you can attach additional documents after your resume.	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	, and you agree to receive similar jobs via email. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	continue	cancel",https://www.indeed.com/viewjob?jk=ed87c7f064db3605&from=serp&vjs=3,1,,0,0,0,0,0,0,0,0,0,0
0,Software Design Engineer,BrightArrow,"Bellevue, WA",http://indeed.com//rc/clk?jk=22c439444c3ad61e&fccid=57704c6187e0f50d&vjs=3,5,unknown,cannot parse,https://brightarrow.com/software-design-engineer/,2,,0,0,0,0,0,0,0,0,0,0
0,Front-End Engineer,Glowforge,"Seattle, WA",http://indeed.com//rc/clk?jk=7cb7291e624cc8ca&fccid=59566a55873c1db2&vjs=3,5,apply now,"front-end engineer	glowforge	-	seattle, wa	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	you can attach additional documents after your resume.	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	, and you agree to receive similar jobs via email. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	continue	cancel",https://www.indeed.com/viewjob?jk=7cb7291e624cc8ca&from=serp&vjs=3,3,,0,0,0,0,0,0,0,0,0,0
0,Front End Engineer,AnswerDash,"Seattle, WA",http://indeed.com//rc/clk?jk=6951eef4d9d953b5&fccid=723649dd026ba2a5&vjs=3,5,apply now,"front end engineer	answerdash	-	seattle, wa	* these fields are required	name *	email *	phone number	resume *	choose file	no file chosen	to apply with your indeed resume,	sign in	- no resume?	create one now	you can attach additional documents after your resume.	add cover letter	notify me when similar jobs are available	by checking this box and clicking continue, you agree to our	terms	, and you agree to receive similar jobs via email. you can change your consent settings at any time by unsubscribing or as detailed in our terms.	continue	cancel",https://www.indeed.com/viewjob?jk=6951eef4d9d953b5&from=serp&vjs=3,4,,0,0,0,0,0,0,0,0,0,0
0,Software Developer Engineer in Test,Transaction Network Services,"Seattle, WA",http://indeed.com//rc/clk?jk=8f35e3b1436fb97f&fccid=dcce7a0c9a34f673&vjs=3,5,unknown,cannot parse,https://tnsi.csod.com/ats/careersite/JobDetails.aspx?site=2&id=524&jobPipeline=Indeed,5,,0,0,0,0,0,0,0,0,0,0
